comment_id,text,target,sentiment,opinion_span,intensity,aspect
Ugy_3_sf0uNcV5cjyAB4AaABAg,"Từ em xinh qua xem cái này, thấy mấy anh trai dù thắng hay thua vẫn tỏ sự vui vẻ và respect với đội bạn , nhưng trong em xinh nhiều khi thấy đội bạn thắng cái là ngồi buồn luôn nó hơi cảm giác hơn thua quá lun",mấy anh trai,positive,dù thắng hay thua vẫn tỏ sự vui vẻ và respect với đội bạn,strong,PERSONALITY
Ugy_3_sf0uNcV5cjyAB4AaABAg,"Từ em xinh qua xem cái này, thấy mấy anh trai dù thắng hay thua vẫn tỏ sự vui vẻ và respect với đội bạn , nhưng trong em xinh nhiều khi thấy đội bạn thắng cái là ngồi buồn luôn nó hơi cảm giác hơn thua quá lun",em xinh,negative,thấy đội bạn thắng cái là ngồi buồn luôn nó hơi cảm giác hơn thua quá lun,moderate,PERSONALITY
UgyaNucnSWzMhfjxvt94AaABAg,Mỗi lần quay đến Atus sáng quá troi lun á,Atus,positive,quay đến Atus sáng quá troi,strong,VISUAL
UgyggLkJUiek2CPB3QV4AaABAg,""" Anh biết rồi"" là bài hát ngày nào mình cũng nghe mấy chục lần mỗi ngày mà không biết chán là gì, mê cái giai điệu này quá đi. Một phần trình diễn phải nói là hoàn hảo, cuốn quá luôn. Một mùa hè ý nghĩa khi có ATSH đối với một người yêu  âm nhạc như mình, toàn những bài nhạc mới và hay. Đặc biệt ấn tượng bởi anh trai Rhyder, siêu mê.",Anh biết rồi,positive,"bài hát ngày nào mình cũng nghe mấy chục lần mỗi ngày mà không biết chán là gì, mê cái giai điệu này quá đi",strong,SONG
UgyggLkJUiek2CPB3QV4AaABAg,""" Anh biết rồi"" là bài hát ngày nào mình cũng nghe mấy chục lần mỗi ngày mà không biết chán là gì, mê cái giai điệu này quá đi. Một phần trình diễn phải nói là hoàn hảo, cuốn quá luôn. Một mùa hè ý nghĩa khi có ATSH đối với một người yêu  âm nhạc như mình, toàn những bài nhạc mới và hay. Đặc biệt ấn tượng bởi anh trai Rhyder, siêu mê.",Anh biết rồi,positive,"Một phần trình diễn phải nói là hoàn hảo, cuốn quá luôn",strong,PERFORMANCE
UgyggLkJUiek2CPB3QV4AaABAg,""" Anh biết rồi"" là bài hát ngày nào mình cũng nghe mấy chục lần mỗi ngày mà không biết chán là gì, mê cái giai điệu này quá đi. Một phần trình diễn phải nói là hoàn hảo, cuốn quá luôn. Một mùa hè ý nghĩa khi có ATSH đối với một người yêu  âm nhạc như mình, toàn những bài nhạc mới và hay. Đặc biệt ấn tượng bởi anh trai Rhyder, siêu mê.",ATSH,positive,Một mùa hè ý nghĩa khi có ATSH đối với một người yêu  âm nhạc như mình,strong,SONG
UgyggLkJUiek2CPB3QV4AaABAg,""" Anh biết rồi"" là bài hát ngày nào mình cũng nghe mấy chục lần mỗi ngày mà không biết chán là gì, mê cái giai điệu này quá đi. Một phần trình diễn phải nói là hoàn hảo, cuốn quá luôn. Một mùa hè ý nghĩa khi có ATSH đối với một người yêu  âm nhạc như mình, toàn những bài nhạc mới và hay. Đặc biệt ấn tượng bởi anh trai Rhyder, siêu mê.",Rhyder,positive,"Đặc biệt ấn tượng bởi anh trai Rhyder, siêu mê",strong,GENERAL
UgyhmZjm_1sPPgNsOrR4AaABAg,Nhìn ông Tú vs ông Kong hài vãi,ông Kong,positive,Nhìn ông Tú vs ông Kong hài vãi,strong,PERSONALITY
UgyhmZjm_1sPPgNsOrR4AaABAg,Nhìn ông Tú vs ông Kong hài vãi,ông Tú,positive,Nhìn ông Tú vs ông Kong hài vãi,strong,PERSONALITY
UgyidqFTX3oGswHEt7F4AaABAg,"Cày lại thấy vẫn mắc cười =))) team bị khịa vậy mà anh Đức Phúc cứ ""hay thế, hay thế"" =)))",Anh Đức Phúc,positive,"vẫn mắc cười =))) team bị khịa vậy mà anh Đức Phúc cứ ""hay thế, hay thế"" =)))",strong,PERSONALITY
UgyjXSbW-rrcmrZYigh4AaABAg,K bài nào nghe lại ngoài bài của HCH,HCH,positive,K bài nào nghe lại ngoài bài của HCH,strong,SONG
UgyjxafyynUnY4aQt7x4AaABAg,"ôi giọng Dương, Quang Trung hát bài này siêu cảm động 🥹",Dương,positive,hát bài này siêu cảm động,strong,VOCAL
UgyjxafyynUnY4aQt7x4AaABAg,"ôi giọng Dương, Quang Trung hát bài này siêu cảm động 🥹",Quang Trung,positive,hát bài này siêu cảm động,strong,VOCAL
Ugyl1OKieRzv0iOJF2V4AaABAg,Yêu Quang Hùng Master D lắm lun❤❤❤ dễ thương vô cùng❤❤❤❤❤,Quang Hùng Master D,positive,Yêu Quang Hùng Master D lắm lun❤❤❤ dễ thương vô cùng❤❤❤❤❤,strong,PERSONALITY
UgylnGnJVgzVEFCVZ3F4AaABAg,"cái khúc 2:22:52 thấy m.n nhảy đằng trước bỗng thấp thoáng 1 mình TAGE phiêu phía sau, nhìn cưng dễ sợ, rất cute.
M thấy chung kết 2 chất lượng bài hát tốt hơn chung kết 1 á. Thật sự ấn tượng với concept và giọng hát Đức Phúc, Tú Voi và Quang Hùng. Nhạc hay quá trời, nổi da gà nhất là đoạn cao trào của Tú Voi.",TAGE,positive,"phiêu phía sau, nhìn cưng dễ sợ, rất cute",strong,PERSONALITY
UgylnGnJVgzVEFCVZ3F4AaABAg,"cái khúc 2:22:52 thấy m.n nhảy đằng trước bỗng thấp thoáng 1 mình TAGE phiêu phía sau, nhìn cưng dễ sợ, rất cute.
M thấy chung kết 2 chất lượng bài hát tốt hơn chung kết 1 á. Thật sự ấn tượng với concept và giọng hát Đức Phúc, Tú Voi và Quang Hùng. Nhạc hay quá trời, nổi da gà nhất là đoạn cao trào của Tú Voi.",chung kết 2,positive,chất lượng bài hát tốt hơn chung kết 1,strong,SONG
UgylnGnJVgzVEFCVZ3F4AaABAg,"cái khúc 2:22:52 thấy m.n nhảy đằng trước bỗng thấp thoáng 1 mình TAGE phiêu phía sau, nhìn cưng dễ sợ, rất cute.
M thấy chung kết 2 chất lượng bài hát tốt hơn chung kết 1 á. Thật sự ấn tượng với concept và giọng hát Đức Phúc, Tú Voi và Quang Hùng. Nhạc hay quá trời, nổi da gà nhất là đoạn cao trào của Tú Voi.","Đức Phúc, Tú Voi và Quang Hùng",positive,Thật sự ấn tượng với concept,strong,STAGE_PRODUCTION
UgylnGnJVgzVEFCVZ3F4AaABAg,"cái khúc 2:22:52 thấy m.n nhảy đằng trước bỗng thấp thoáng 1 mình TAGE phiêu phía sau, nhìn cưng dễ sợ, rất cute.
M thấy chung kết 2 chất lượng bài hát tốt hơn chung kết 1 á. Thật sự ấn tượng với concept và giọng hát Đức Phúc, Tú Voi và Quang Hùng. Nhạc hay quá trời, nổi da gà nhất là đoạn cao trào của Tú Voi.","Đức Phúc, Tú Voi và Quang Hùng",positive,Thật sự ấn tượng với concept và giọng hát,strong,VOCAL
UgylnGnJVgzVEFCVZ3F4AaABAg,"cái khúc 2:22:52 thấy m.n nhảy đằng trước bỗng thấp thoáng 1 mình TAGE phiêu phía sau, nhìn cưng dễ sợ, rất cute.
M thấy chung kết 2 chất lượng bài hát tốt hơn chung kết 1 á. Thật sự ấn tượng với concept và giọng hát Đức Phúc, Tú Voi và Quang Hùng. Nhạc hay quá trời, nổi da gà nhất là đoạn cao trào của Tú Voi.",bài hát,positive,Nhạc hay quá trời,strong,SONG
UgylnGnJVgzVEFCVZ3F4AaABAg,"cái khúc 2:22:52 thấy m.n nhảy đằng trước bỗng thấp thoáng 1 mình TAGE phiêu phía sau, nhìn cưng dễ sợ, rất cute.
M thấy chung kết 2 chất lượng bài hát tốt hơn chung kết 1 á. Thật sự ấn tượng với concept và giọng hát Đức Phúc, Tú Voi và Quang Hùng. Nhạc hay quá trời, nổi da gà nhất là đoạn cao trào của Tú Voi.",Tú Voi,positive,nổi da gà nhất là đoạn cao trào của Tú Voi,strong,VOCAL
UgypfmydWz0eSAXYPs54AaABAg,Nói thẳng ra là SMO về team anh Thái VG khai thác tìm năng là quán quân chắc,SMO,positive,quán quân chắc,strong,GENERAL
UgypfmydWz0eSAXYPs54AaABAg,Nói thẳng ra là SMO về team anh Thái VG khai thác tìm năng là quán quân chắc,anh Thái VG,positive,về team anh Thái VG khai thác tìm năng là quán quân chắc,strong,TEAMWORK
UgyuQUQ31jv9aiJR0Bt4AaABAg,Bài của HTH nghe cuốn cuốn í nhờ 🎉,HTH,positive,nghe cuốn cuốn í,strong,SONG
UgyubzMDxFqfKTyEHLt4AaABAg,xem lại thấy phần dance của Vũ Thịnh hay mà khán giả chấm lại thấp😢,Vũ Thịnh,positive,phần dance của Vũ Thịnh hay,moderate,PERFORMANCE
UgyubzMDxFqfKTyEHLt4AaABAg,xem lại thấy phần dance của Vũ Thịnh hay mà khán giả chấm lại thấp😢,khán giả,negative,khán giả chấm lại thấp😢,moderate,SHOW_FORMAT
UgyvRUofaRh8e2R0gjd4AaABAg,Thương đội vũ thịnh quá khán giả quá bất công,đội vũ thịnh,positive,Thương đội vũ thịnh quá,strong,GENERAL
UgyvRUofaRh8e2R0gjd4AaABAg,Thương đội vũ thịnh quá khán giả quá bất công,khán giả,negative,quá bất công,strong,SHOW_FORMAT
Ugyv_I80rs7yEQRTYGp4AaABAg,12 . Rhyder quá xuất sắc,Rhyder,positive,quá xuất sắc,strong,VOCAL
Ugyx-mf-x11veZrSiE14AaABAg,iu cái cách atus lẻn lẻn đi ra phía sau,atus,positive,iu cái cách atus lẻn lẻn đi ra phía sau,moderate,PERSONALITY
Ugyy7_s5OQ_UYvjimjh4AaABAg,Vũ Thịnh nhảy giỏi và cố gắng rõ luôn mà khán giả bình chọn bất công quá trời luôn,Vũ Thịnh,positive,nhảy giỏi và cố gắng rõ luôn,strong,PERFORMANCE
Ugyy7_s5OQ_UYvjimjh4AaABAg,Vũ Thịnh nhảy giỏi và cố gắng rõ luôn mà khán giả bình chọn bất công quá trời luôn,khán giả,negative,bình chọn bất công quá trời luôn,strong,SHOW_FORMAT
Ugyz00eVC93mTXItTq54AaABAg,Quang Hùng là người tôi yêu,Quang Hùng,positive,người tôi yêu,strong,PERSONALITY
UgyzVKCMtw1WMBHkoNF4AaABAg,Rhyder với Captain giỏi lắm luôn ý❤❤😊,Captain,positive,giỏi lắm luôn ý❤❤😊,strong,GENERAL
UgyzVKCMtw1WMBHkoNF4AaABAg,Rhyder với Captain giỏi lắm luôn ý❤❤😊,Rhyder,positive,giỏi lắm luôn ý❤❤😊,strong,GENERAL
Ugz-oQRv6j-Gsj7gLmV4AaABAg,"Mặc dù t fan quang hùng với isaac nhưng thấy nhóm 10/10 hay mà xếp cuối, trong khi nhóm nhảy rất đẹp :)))))",nhóm 10/10,positive,nhóm nhảy rất đẹp,strong,TEAMWORK
Ugz0zqg8Dq9DQ2hPJ9h4AaABAg,Dương siu dễ thx tr owiiiiiii ❤,Dương siu,positive,dễ thx tr owiiiiiii ❤,strong,PERFORMANCE
Ugz1n_xPcdCXijbPe514AaABAg,"Thật sự Bray làm hlv rất tốt, nguyên cả team ai cũng bùng nổ và cải thiện hay hơn, rất tiếc khi Umie đã ra về nhưng cũng mong hành trình sự nghiệp tới của Umie sau Rap Việt, đây sẽ là bước tiến trong con đường của chị ❤",Bray,positive,làm hlv rất tốt,strong,GENERAL
Ugz1n_xPcdCXijbPe514AaABAg,"Thật sự Bray làm hlv rất tốt, nguyên cả team ai cũng bùng nổ và cải thiện hay hơn, rất tiếc khi Umie đã ra về nhưng cũng mong hành trình sự nghiệp tới của Umie sau Rap Việt, đây sẽ là bước tiến trong con đường của chị ❤",team Bray,positive,nguyên cả team ai cũng bùng nổ và cải thiện hay hơn,strong,TEAMWORK
Ugz1n_xPcdCXijbPe514AaABAg,"Thật sự Bray làm hlv rất tốt, nguyên cả team ai cũng bùng nổ và cải thiện hay hơn, rất tiếc khi Umie đã ra về nhưng cũng mong hành trình sự nghiệp tới của Umie sau Rap Việt, đây sẽ là bước tiến trong con đường của chị ❤",Umie,negative,rất tiếc khi Umie đã ra về,moderate,SHOW_FORMAT
Ugz1n_xPcdCXijbPe514AaABAg,"Thật sự Bray làm hlv rất tốt, nguyên cả team ai cũng bùng nổ và cải thiện hay hơn, rất tiếc khi Umie đã ra về nhưng cũng mong hành trình sự nghiệp tới của Umie sau Rap Việt, đây sẽ là bước tiến trong con đường của chị ❤",Umie,positive,"mong hành trình sự nghiệp tới của Umie sau Rap Việt, đây sẽ là bước tiến trong con đường của chị ❤",strong,GENERAL
Ugz2QfJZCHOG0_GKJRR4AaABAg,Dàn HLV này có mỗi Adree là sâu sắc. Thai VG thì ko bàn vì cậu ta ko hiểu tiếng Việt nhiều. Nhưng Big Daddy hay Bray thì nông cạn lắm. Chỉ chọn thí sinh hát nhạc giải trí thôi,Big Daddy,negative,nông cạn lắm. Chỉ chọn thí sinh hát nhạc giải trí thôi,strong,PERSONALITY
Ugz2QfJZCHOG0_GKJRR4AaABAg,Dàn HLV này có mỗi Adree là sâu sắc. Thai VG thì ko bàn vì cậu ta ko hiểu tiếng Việt nhiều. Nhưng Big Daddy hay Bray thì nông cạn lắm. Chỉ chọn thí sinh hát nhạc giải trí thôi,Bray,negative,nông cạn lắm. Chỉ chọn thí sinh hát nhạc giải trí thôi,strong,PERSONALITY
Ugz2QfJZCHOG0_GKJRR4AaABAg,Dàn HLV này có mỗi Adree là sâu sắc. Thai VG thì ko bàn vì cậu ta ko hiểu tiếng Việt nhiều. Nhưng Big Daddy hay Bray thì nông cạn lắm. Chỉ chọn thí sinh hát nhạc giải trí thôi,Thai VG,neutral,Thai VG thì ko bàn vì cậu ta ko hiểu tiếng Việt nhiều,moderate,GENERAL
Ugz2jRgEajzDPR-1lPt4AaABAg,Cmt kh thấy ai khen Dương Domic ta :))) bài Tràn bộ nhớ hay vch tới viruss cũng khen mà sao lạ nhỉ,Dương Domic,positive,Cmt kh thấy ai khen Dương Domic ta :))) bài Tràn bộ nhớ hay vch tới viruss cũng khen mà sao lạ nhỉ,strong,GENERAL
Ugz2jRgEajzDPR-1lPt4AaABAg,Cmt kh thấy ai khen Dương Domic ta :))) bài Tràn bộ nhớ hay vch tới viruss cũng khen mà sao lạ nhỉ,Tràn bộ nhớ,positive,hay vch tới viruss cũng khen,strong,SONG
Ugz2wYX-bLkmwLfBlUh4AaABAg,hay quá vẫn thích bài của Dlow vs H,Dlow,positive,hay quá vẫn thích bài của Dlow,strong,PERFORMANCE
Ugz2wYX-bLkmwLfBlUh4AaABAg,hay quá vẫn thích bài của Dlow vs H,H,positive,hay quá vẫn thích bài của Dlow vs H,strong,PERFORMANCE
Ugz39I1Ej4oYD0q7MHJ4AaABAg,"nghe bài của BRay cảm giác rùng mình, thật sự quá đỉnh, Right thật sự xứng đáng cho ngôi quán quân, cái hit À Lôi ngay trong thời gian diễn ra chương trình đã kéo hết phiếu bình chọn của fan hâm mộ cho D2T, nhưng dù sao âm nhạc của D2T đã truyền cảm hứng cho rất nhiều bạn trẻ, mình hoàn toàn đồng ý với kết quả này, chương trình năm nay rất thành công",bài của BRay,positive,"nghe bài của BRay cảm giác rùng mình, thật sự quá đỉnh",strong,SONG
Ugz39I1Ej4oYD0q7MHJ4AaABAg,"nghe bài của BRay cảm giác rùng mình, thật sự quá đỉnh, Right thật sự xứng đáng cho ngôi quán quân, cái hit À Lôi ngay trong thời gian diễn ra chương trình đã kéo hết phiếu bình chọn của fan hâm mộ cho D2T, nhưng dù sao âm nhạc của D2T đã truyền cảm hứng cho rất nhiều bạn trẻ, mình hoàn toàn đồng ý với kết quả này, chương trình năm nay rất thành công",Right,positive,thật sự xứng đáng cho ngôi quán quân,strong,GENERAL
Ugz39I1Ej4oYD0q7MHJ4AaABAg,"nghe bài của BRay cảm giác rùng mình, thật sự quá đỉnh, Right thật sự xứng đáng cho ngôi quán quân, cái hit À Lôi ngay trong thời gian diễn ra chương trình đã kéo hết phiếu bình chọn của fan hâm mộ cho D2T, nhưng dù sao âm nhạc của D2T đã truyền cảm hứng cho rất nhiều bạn trẻ, mình hoàn toàn đồng ý với kết quả này, chương trình năm nay rất thành công",À Lôi,positive,kéo hết phiếu bình chọn của fan hâm mộ cho D2T,strong,SONG
Ugz39I1Ej4oYD0q7MHJ4AaABAg,"nghe bài của BRay cảm giác rùng mình, thật sự quá đỉnh, Right thật sự xứng đáng cho ngôi quán quân, cái hit À Lôi ngay trong thời gian diễn ra chương trình đã kéo hết phiếu bình chọn của fan hâm mộ cho D2T, nhưng dù sao âm nhạc của D2T đã truyền cảm hứng cho rất nhiều bạn trẻ, mình hoàn toàn đồng ý với kết quả này, chương trình năm nay rất thành công",D2T,positive,âm nhạc của D2T đã truyền cảm hứng cho rất nhiều bạn trẻ,strong,SONG
Ugz39I1Ej4oYD0q7MHJ4AaABAg,"nghe bài của BRay cảm giác rùng mình, thật sự quá đỉnh, Right thật sự xứng đáng cho ngôi quán quân, cái hit À Lôi ngay trong thời gian diễn ra chương trình đã kéo hết phiếu bình chọn của fan hâm mộ cho D2T, nhưng dù sao âm nhạc của D2T đã truyền cảm hứng cho rất nhiều bạn trẻ, mình hoàn toàn đồng ý với kết quả này, chương trình năm nay rất thành công",Rap Việt,positive,mình hoàn toàn đồng ý với kết quả này,strong,SHOW_FORMAT
Ugz39I1Ej4oYD0q7MHJ4AaABAg,"nghe bài của BRay cảm giác rùng mình, thật sự quá đỉnh, Right thật sự xứng đáng cho ngôi quán quân, cái hit À Lôi ngay trong thời gian diễn ra chương trình đã kéo hết phiếu bình chọn của fan hâm mộ cho D2T, nhưng dù sao âm nhạc của D2T đã truyền cảm hứng cho rất nhiều bạn trẻ, mình hoàn toàn đồng ý với kết quả này, chương trình năm nay rất thành công",Rap Việt,positive,chương trình năm nay rất thành công,strong,GENERAL
Ugz4-1leYEOWIyjTlrp4AaABAg,giỏi quá luôn team Negav vào 2 bài khó nhất nhưng 2 bài lại siêu hit bây giờ,team Negav,positive,vào 2 bài khó nhất nhưng 2 bài lại siêu hit bây giờ,strong,TEAMWORK
Ugz6LCbO16QDwRfU2Gx4AaABAg,A Big và a dương K hợp nhau lắm nói chuyện hiểu ý nhau,A Big,negative,K hợp nhau lắm nói chuyện hiểu ý nhau,moderate,TEAMWORK
Ugz6LCbO16QDwRfU2Gx4AaABAg,A Big và a dương K hợp nhau lắm nói chuyện hiểu ý nhau,a dương,negative,K hợp nhau lắm nói chuyện hiểu ý nhau,moderate,TEAMWORK
Ugz71MgVljd6xaX1SQh4AaABAg,"Đội Quân AP quá giỏi, 10 điểm",Đội Quân AP,positive,quá giỏi,strong,PERFORMANCE
UgzCOxvYnWh0OSv1cAZ4AaABAg.A5DYjdG2lQ1A5IL1nYZ2dN,"Lê Dương Bảo Lâm nói chuyện vô duyên quá ,chương trình nên cho Lê Lâm ngừng xuất hiện thì sẽ hấp dẫn hơn",Lê Dương Bảo Lâm,negative,nói chuyện vô duyên quá,strong,PERSONALITY
UgzCOxvYnWh0OSv1cAZ4AaABAg.A5DYjdG2lQ1A5IL1nYZ2dN,"Lê Dương Bảo Lâm nói chuyện vô duyên quá ,chương trình nên cho Lê Lâm ngừng xuất hiện thì sẽ hấp dẫn hơn",Lê Lâm,negative,chương trình nên cho Lê Lâm ngừng xuất hiện thì sẽ hấp dẫn hơn,strong,GENERAL
UgzTVhSA-czTW3mI35d4AaABAg,"Ryder , mình thấy a Thái nhận xét quá chuẩn . Đây là Rap Việt , em ko rap em chỉ hát",Ryder,negative,"Đây là Rap Việt , em ko rap em chỉ hát",moderate,PERSONALITY
UgzTVhSA-czTW3mI35d4AaABAg,"Ryder , mình thấy a Thái nhận xét quá chuẩn . Đây là Rap Việt , em ko rap em chỉ hát",a Thái,positive,nhận xét quá chuẩn,strong,PERSONALITY
UgzKS-5JAf9IAAqwXAp4AaABAg,"Mik thấy Pháp Kiều rap nhanh thậc sự, tuôn 1 tràng ra nhanh khiếp luôn. Đây là cuộc th rap mà, mik nghĩ Pháp Kiều với Tez cũng rap hay ấy chứ, thấy ng nào hát hay xong cho vô vòng trong ???!! Cuộc thi rap hay hát vậy😒.. Thấy cuộc thi ảo",Pháp Kiều,positive,"rap nhanh thậc sự, tuôn 1 tràng ra nhanh khiếp luôn",strong,PERFORMANCE
UgzKS-5JAf9IAAqwXAp4AaABAg,"Mik thấy Pháp Kiều rap nhanh thậc sự, tuôn 1 tràng ra nhanh khiếp luôn. Đây là cuộc th rap mà, mik nghĩ Pháp Kiều với Tez cũng rap hay ấy chứ, thấy ng nào hát hay xong cho vô vòng trong ???!! Cuộc thi rap hay hát vậy😒.. Thấy cuộc thi ảo",Rap Việt,negative,thấy ng nào hát hay xong cho vô vòng trong ???!! Cuộc thi rap hay hát vậy😒.. Thấy cuộc thi ảo,strong,SHOW_FORMAT
UgzKS-5JAf9IAAqwXAp4AaABAg,"Mik thấy Pháp Kiều rap nhanh thậc sự, tuôn 1 tràng ra nhanh khiếp luôn. Đây là cuộc th rap mà, mik nghĩ Pháp Kiều với Tez cũng rap hay ấy chứ, thấy ng nào hát hay xong cho vô vòng trong ???!! Cuộc thi rap hay hát vậy😒.. Thấy cuộc thi ảo",Tez,positive,Pháp Kiều với Tez cũng rap hay ấy chứ,strong,PERFORMANCE
UgzKS-5JAf9IAAqwXAp4AaABAg,"Mik thấy Pháp Kiều rap nhanh thậc sự, tuôn 1 tràng ra nhanh khiếp luôn. Đây là cuộc th rap mà, mik nghĩ Pháp Kiều với Tez cũng rap hay ấy chứ, thấy ng nào hát hay xong cho vô vòng trong ???!! Cuộc thi rap hay hát vậy😒.. Thấy cuộc thi ảo",Pháp Kiều,positive,Pháp Kiều với Tez cũng rap hay ấy chứ,strong,PERFORMANCE
Ugzx1gjG48ZEjiD_lul4AaABAg,Nhìn mặt thằng tage k ưa nổi,thằng tage,negative,k ưa nổi,strong,PERSONALITY
Ugzse0nxNOrhWjQh_WR4AaABAg,thái vd hay thật mà mấy ông hlv vs bgk nâng bi ghê quá,bgk,negative,mấy ông hlv vs bgk nâng bi ghê quá,strong,SHOW_FORMAT
Ugzse0nxNOrhWjQh_WR4AaABAg,thái vd hay thật mà mấy ông hlv vs bgk nâng bi ghê quá,thái vd,positive,hay thật,strong,GENERAL
Ugzse0nxNOrhWjQh_WR4AaABAg,thái vd hay thật mà mấy ông hlv vs bgk nâng bi ghê quá,hlv,negative,mấy ông hlv vs bgk nâng bi ghê quá,strong,SHOW_FORMAT
UgzbrgmgYYQQT6kFnjJ4AaABAg,"Nói thật là mình thấy kỹ năng của Cad ở vòng 1 không tốt, nhưng qua khả năng dạy dỗ của a Thái em đã tốt lên rõ rệt. Qua phần thi với Vol có thể nói là phần trình diễn rất thuyết phục. Nể phục khả năng của anh Thái. RESPECT",Cad,negative,kỹ năng của Cad ở vòng 1 không tốt,moderate,PERFORMANCE
UgzbrgmgYYQQT6kFnjJ4AaABAg,"Nói thật là mình thấy kỹ năng của Cad ở vòng 1 không tốt, nhưng qua khả năng dạy dỗ của a Thái em đã tốt lên rõ rệt. Qua phần thi với Vol có thể nói là phần trình diễn rất thuyết phục. Nể phục khả năng của anh Thái. RESPECT",Cad,positive,em đã tốt lên rõ rệt,strong,PERFORMANCE
UgzbrgmgYYQQT6kFnjJ4AaABAg,"Nói thật là mình thấy kỹ năng của Cad ở vòng 1 không tốt, nhưng qua khả năng dạy dỗ của a Thái em đã tốt lên rõ rệt. Qua phần thi với Vol có thể nói là phần trình diễn rất thuyết phục. Nể phục khả năng của anh Thái. RESPECT",anh Thái,positive,khả năng dạy dỗ của a Thái em đã tốt lên rõ rệt,strong,PERSONALITY
UgzbrgmgYYQQT6kFnjJ4AaABAg,"Nói thật là mình thấy kỹ năng của Cad ở vòng 1 không tốt, nhưng qua khả năng dạy dỗ của a Thái em đã tốt lên rõ rệt. Qua phần thi với Vol có thể nói là phần trình diễn rất thuyết phục. Nể phục khả năng của anh Thái. RESPECT",Cad,positive,phần trình diễn rất thuyết phục,strong,PERFORMANCE
UgzbrgmgYYQQT6kFnjJ4AaABAg,"Nói thật là mình thấy kỹ năng của Cad ở vòng 1 không tốt, nhưng qua khả năng dạy dỗ của a Thái em đã tốt lên rõ rệt. Qua phần thi với Vol có thể nói là phần trình diễn rất thuyết phục. Nể phục khả năng của anh Thái. RESPECT",Vol,positive,phần trình diễn rất thuyết phục,strong,PERFORMANCE
UgzbrgmgYYQQT6kFnjJ4AaABAg,"Nói thật là mình thấy kỹ năng của Cad ở vòng 1 không tốt, nhưng qua khả năng dạy dỗ của a Thái em đã tốt lên rõ rệt. Qua phần thi với Vol có thể nói là phần trình diễn rất thuyết phục. Nể phục khả năng của anh Thái. RESPECT",anh Thái,positive,Nể phục khả năng của anh Thái. RESPECT,strong,GENERAL
